run_id,candidate_id,spike_id,success,gate_status,failure_reason,record_path,record_sha256,record_keccak256,artifact_paths,artifact_sha256,artifact_keccak256
research-sp40-f5-field-benchmark,F5,SP-40,true,BENCHMARK_ONLY,,research/runs/research-sp40-f5-field-benchmark.json,c0f1a1b88573b0231aa765a62c3e63fd39379da516db472cb30f0e33fa6d10a9,7b86b1ccc25b98ea869f611e4d4fa1c2aab9ee4b411ed94d4834301232969b67,"[""research/candidates/field-bakeoff-common/outputs/native-latest.json"",""research/candidates/field-bakeoff-common/outputs/solidity-latest.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""f0da5cdf05d3035d25262a06a9c82fa3e0eaa65d68a229fea3502e6ce1affbe2"",""850514cd4cbbf7dc7c4671bb86933fb61b57f3e90af0cc180077adfbb3ceb01c"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""18956006fb033f425b02bba739bc09874874b577acd6fa3b6713170b89a715dc"",""a9eb37c50ecaee8cde1e2a49960020a767084c571d4317e9cdf61aad4a30934f"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp50-c10-fri-b3-q111-c16x16-f0-r4-r0,C10-fri,SP-50,true,BENCHMARK_ONLY,,research/runs/research-sp50-c10-fri-b3-q111-c16x16-f0-r4-r0.json,4efb8840303e6fc9f46b06e2dd8d0ea50dc8e8ef5211309d6acc81b950365046,8f7c596370dd6a403bab5079f0a73e7b277aa58f180ceb336415508ce5023717,"[""research/fri-pareto/outputs/anchors/b3-q111-c16x16-f0-r4/measurements.json"",""research/fri-pareto/outputs/security/b3-q111-c16x16-f0-r4.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""be53a6c0237720a8908d1eb4d239605cbec6bd82403c96a54d41a495a16754a2"",""dffbac4a21a71a925f64e4093eb19daf81fb242b4a9706fac9ba1603a56d32d0"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""bcbb61f49c06452451eb06ff07ae96c86a7e344fa7fbb51983135d26ef1598e5"",""ec16258b72302ad05987be34d13efe42ea147bceba6c622844cef1e3693e3310"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp50-c10-fri-b3-q111-c16x16-f0-r4-r1,C10-fri,SP-50,true,BENCHMARK_ONLY,,research/runs/research-sp50-c10-fri-b3-q111-c16x16-f0-r4-r1.json,a137214aff89aa37a5adcb820596b7b7a082f0e27e4dcfd8f8fd1d38c5da2a06,ee710a05eb6502e239772e9f37695b70b40a897914430ddcb7f645edc56173d3,"[""research/fri-pareto/outputs/anchors/b3-q111-c16x16-f0-r4/measurements.json"",""research/fri-pareto/outputs/security/b3-q111-c16x16-f0-r4.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""be53a6c0237720a8908d1eb4d239605cbec6bd82403c96a54d41a495a16754a2"",""dffbac4a21a71a925f64e4093eb19daf81fb242b4a9706fac9ba1603a56d32d0"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""bcbb61f49c06452451eb06ff07ae96c86a7e344fa7fbb51983135d26ef1598e5"",""ec16258b72302ad05987be34d13efe42ea147bceba6c622844cef1e3693e3310"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp50-c10-fri-b4-q32-c16x16-f0-r4-r0,C10-fri,SP-50,true,BENCHMARK_ONLY,,research/runs/research-sp50-c10-fri-b4-q32-c16x16-f0-r4-r0.json,7c94c5c8d04b64bc59b295ccdc29f6c032854aa6c51ceead1f2ecb7f6b0ddbe0,ccf14ff14b8e40b78b3945b633a79d5b3202ed3a2e0e489feb803a0d80764322,"[""research/fri-pareto/outputs/anchors/b4-q32-c16x16-f0-r4/measurements.json"",""research/fri-pareto/outputs/security/b4-q32-c16x16-f0-r4.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""3b8f8acea70b0d3ff9df5cef32a08a773d41ab80dd23724dd6bc5f872f71ba2a"",""1786219f9d6fb69d53eeef9de0ca664c110d1215deff727caca9204565d2848e"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""deb69cf604b58d40833fa57aa6b0fdecaf0b80a233a7f4c6b55cc8ec9fb17016"",""89ee6e5c1e8490867fd3b2f898f5699a212e0ef7c261b0ebdfa58c1de1138da4"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp50-c10-fri-b4-q32-c16x16-f0-r4-r1,C10-fri,SP-50,true,BENCHMARK_ONLY,,research/runs/research-sp50-c10-fri-b4-q32-c16x16-f0-r4-r1.json,b070e3d79e7258c2e8b315e776fa6dfe3f573b888c0934fd763cdb25ca0c676d,e1e949d215af812f4f1e22f13c0aa4993a92035bfef47953934edebb4777d6df,"[""research/fri-pareto/outputs/anchors/b4-q32-c16x16-f0-r4/measurements.json"",""research/fri-pareto/outputs/security/b4-q32-c16x16-f0-r4.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""3b8f8acea70b0d3ff9df5cef32a08a773d41ab80dd23724dd6bc5f872f71ba2a"",""1786219f9d6fb69d53eeef9de0ca664c110d1215deff727caca9204565d2848e"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""deb69cf604b58d40833fa57aa6b0fdecaf0b80a233a7f4c6b55cc8ec9fb17016"",""89ee6e5c1e8490867fd3b2f898f5699a212e0ef7c261b0ebdfa58c1de1138da4"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp50-c10-fri-b4-q48-c16x16-f0-r4-r0,C10-fri,SP-50,true,BENCHMARK_ONLY,,research/runs/research-sp50-c10-fri-b4-q48-c16x16-f0-r4-r0.json,75db53dda7fefda08fdddb80040dc367a11a394fa9f56b1578cc4b8d41ab53ef,84fe9b3af4ae0d1ab8f1db0ef19d686cdb85e5b299c9dd05f7d84d6029f7d5aa,"[""research/fri-pareto/outputs/anchors/b4-q48-c16x16-f0-r4/measurements.json"",""research/fri-pareto/outputs/security/b4-q48-c16x16-f0-r4.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""acca93f33ead63850b61b212ab3a36aaec8ef3ba2b18d883df211d4dad16b952"",""f300695d33f5cfad7383e383e4dcbca893197a788696e8c76cd5e8e6663cdcf5"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""98ddee3a43965d5587b2076213e84a8ddc2dfae51b0ba1ecfbc6abc99e82a68c"",""235f8d74f95de5f2fee54b51b3fa880ecd9508f336473b77af456603ac683f0a"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp50-c10-fri-b4-q48-c16x16-f0-r4-r1,C10-fri,SP-50,true,BENCHMARK_ONLY,,research/runs/research-sp50-c10-fri-b4-q48-c16x16-f0-r4-r1.json,10ba73ae4c6a6bdacc0b98f0cfe5d4511d922a9aa11c2be9950a7087361c0423,846890b6fadb975e350b7ee1b74baabef20d036a865fc384fd7e3060b8fc625d,"[""research/fri-pareto/outputs/anchors/b4-q48-c16x16-f0-r4/measurements.json"",""research/fri-pareto/outputs/security/b4-q48-c16x16-f0-r4.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""acca93f33ead63850b61b212ab3a36aaec8ef3ba2b18d883df211d4dad16b952"",""f300695d33f5cfad7383e383e4dcbca893197a788696e8c76cd5e8e6663cdcf5"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""98ddee3a43965d5587b2076213e84a8ddc2dfae51b0ba1ecfbc6abc99e82a68c"",""235f8d74f95de5f2fee54b51b3fa880ecd9508f336473b77af456603ac683f0a"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp51-c20-native-r0,C20,SP-51,true,DEFERRED,,research/runs/research-sp51-c20-native-r0.json,63cea82c521a4beb357556dd0a48ccb1e51413c7b416a4bebe4fd5d82b0779cc,d3aedf2bb9b4d2c1d9a432ceac76accc829919e28f49f95996324de8ff5e920c,"[""research/candidates/C20-hvzk-whir/outputs/latest.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""913c955640565ce1dc33c9a906c0ca8142e5fdb5ee29e594d1be144f3d0a1bb6"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""87abbfd0ec32ced98ffd8ae38f8d8fcb6aacb47312cc00276c419bba2f007dfb"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp51-c20-native-r1,C20,SP-51,true,DEFERRED,,research/runs/research-sp51-c20-native-r1.json,83911a82c338cba35479db86da7e56a59c8e518c411782192b68397c0a691360,e36d8862c31f61a277c2f4a4ed586ea4368fd0738715cbeaaa00ae4e736e679e,"[""research/candidates/C20-hvzk-whir/outputs/latest.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""913c955640565ce1dc33c9a906c0ca8142e5fdb5ee29e594d1be144f3d0a1bb6"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""87abbfd0ec32ced98ffd8ae38f8d8fcb6aacb47312cc00276c419bba2f007dfb"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp52-c30-native,C30,SP-52,true,BENCHMARK_ONLY,,research/runs/research-sp52-c30-native.json,28bc2e22dabb858f83e0a36efabf714dbfe602edb506545833642cfe7fa51207,01417a72fdccd585fad4fe2bbc0a5da9b1ffba300a6ff6210bfa6bc3a37471c7,"[""research/candidates/C30-stir/outputs/latest.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""9ec4b784e26ea55557273d1c1c62c92b94639fbccf435587da3e7012f88c7e9a"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""b17524d8377761d2b4910e6a9bfde892cadca3706f64dcd5526037eee71154d7"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp60-c50-gas-failed,C50,SP-60,false,FAIL,UNEXECUTABLE_UPSTREAM_HARNESS_AT_PIN: target_contract array is unbound,research/runs/research-sp60-c50-gas-failed.json,88672c286678dcd1a90146817a0fb359ee89a3a123d79d73f45b7844323dbd68,326ebf0a77124ce7229491d4ea3e630ea51f56eb6635f07a452491e3ad138e81,"[""research/candidates/C50-spartan-whir/outputs/solidity-gas/result.json"",""research/candidates/C50-spartan-whir/outputs/solidity-gas/stderr.log"",""research/candidates/C50-spartan-whir/outputs/solidity-gas/stdout.log"",""research/harness/hardware-detect/h1-m4-max.json""]","[""e9bcaaa8d97d643360451e5f90b9b4fec25f6884057af9f81dbe1114d25ac430"",""6c0a35829dfba9968648e347569087bff799d015f23e713f476778ff112852ce"",""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""eee7751f63c01ad5887109e311de21e393f5fedd4237938a190bebdf38611a7d"",""c074e222954785c49d0b955b5096ddd7c52682cb93f9700707c6d27f800ad769"",""c5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp60-c50-native-failed,C50,SP-60,false,FAIL,NOT_EVALUATED: missing circom prerequisite,research/runs/research-sp60-c50-native-failed.json,64666c4628e2b608ce12e28b6650b3205c3028928dc0b92981a4465b5a8e069b,c033542564dcda6ff447cc70e7a967d40676d0e0df55d4de92b23b2f9a76099f,"[""research/candidates/C50-spartan-whir/outputs/native/result.json"",""research/candidates/C50-spartan-whir/outputs/native/step-01.stderr.log"",""research/candidates/C50-spartan-whir/outputs/native/step-01.stdout.log"",""research/candidates/C50-spartan-whir/outputs/native/step-02.stderr.log"",""research/candidates/C50-spartan-whir/outputs/native/step-02.stdout.log"",""research/harness/hardware-detect/h1-m4-max.json""]","[""9e1a82640a17730c99b30b44ac6852c582cceb195d4610173c95cc7c81d44b56"",""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""655fc2c135d7c6a48e78aeef2d560f30ec5acaebe87b78e18da060162aee6a3c"",""e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""6e0c636de40985c88a427076de1e8b75bc68aa9f862ee89ed9a57cef000bb070"",""c5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470"",""c5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470"",""e244418796e60eeb22077e021278725b83409929aa7e4a817b4a2b24b328ec7c"",""c5d2460186f7233c927e7db2dcc703c0e500b653ca82273b7bfad8045d85a470"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp61-c60-architecture-smoke,C60,SP-61,true,DEFERRED,,research/runs/research-sp61-c60-architecture-smoke.json,d3fc11d96e491126672780f0cace1fece1c4f744c6a9ca47230f55f719ca3cee,088e1eb81b2dbdadfb693af31cdcef04f0b6763c0f56cc51425e602208b49cc3,"[""research/candidates/C60-recursion/outputs/architecture-smoke/result.json"",""research/candidates/C60-recursion/outputs/architecture-smoke/stderr.log"",""research/candidates/C60-recursion/outputs/architecture-smoke/stdout.log"",""research/harness/hardware-detect/h1-m4-max.json""]","[""32cc8a7bb1fabcbafb1e8cf0a67ecf1cf03e6b3fce5ec109344667d5229cfe97"",""17345a2647aab16e6e4402eab371e454799d659114ad9c0bf78de462e5e451d2"",""bf488d521519615b896cd00e1749cfd6ebc13ca9c2102aaf8ec63b669fe3dbb4"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""730a4d79dec1c089c3a68956b82d8331053a423494e31658123c0b44e816d634"",""e5b60151f3dbb67c8f94f64ae7b66b579536b13fd1296228670aaf0233075c1a"",""291d219c6b9a6d7a6e438c965a137e3bf68e6969d4a13b95432077c9f2e726ab"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp62-c70-historical-benchmark-failed,C70,SP-62,false,FAIL,Pinned batch-44 benchmark panicked because no Ligerito m=21 fast-profile security configuration exists,research/runs/research-sp62-c70-historical-benchmark-failed.json,b48e65678f0025a2b862b2b20d456358ed2ca812649f699642053abaf3c3ef9c,6710e625e9384afa4f40e514d733a2832b632d2c6c5a91416acd190ba00fe52e,"[""research/candidates/C70-flock-veil/outputs/flock-benchmark/result.json"",""research/candidates/C70-flock-veil/outputs/flock-benchmark/stderr.log"",""research/candidates/C70-flock-veil/outputs/flock-benchmark/stdout.log"",""research/harness/hardware-detect/h1-m4-max.json""]","[""68e5c32f5df7770715fe7528206455c86559c79e2b4c816c705d3c8289c01723"",""9a2da03677f48da394bfbccd4db4512817590187e81e7ca62af41f1960f910c3"",""08f298fa09504603823ff50b9d6b05aec1cb37e34c9216592ac1069efc631592"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""16f0f87d68c121ca5ec60ea08dc88fc11f60758c264a5f0f4a2aee883e2b46b0"",""17be8690ece198d98f62a1be904ff3774aceffdcf3e5e988e12fa4648a145a50"",""dfd170a9a383a04997abfc7b77817d9a52851591eaf56cb9c420c8399dd5c7eb"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp70-sp-70-foundry-components,SP-70,SP-70,true,DEFERRED,,research/runs/research-sp70-sp-70-foundry-components.json,27337fd9a44b28e359b2c6795bbc349c30fc80ae5f04ecca11b74e25986666ba,a4545bc49b2edddd1622eeff3b9c60b54325d510842a8d4cd4b4b0e7239a83af,"[""research/aggregation/outputs/foundry-components.json"",""research/aggregation/outputs/results.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""9e84045da5b1e79fc62e381f81ef946601839538acf0262f6a17df8cd03b72c0"",""81e110572fded278d5bfc3066b39196aa84a439c06ba1412c289c7591989163a"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""3f9030860b6d877269d901229052f250e79940bb279d3d2e834a41260781b622"",""1fc7d3b7f14c0e2d71a8c073f7cd3671e56b540f75300ee959ba4b760b9c70f0"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
research-sp72-sp-72-foundry-harness,SP-72,SP-72,false,FAIL,Harness-only projection exceeds the complete two-call gate; full verifier path is NOT_EVALUATED,research/runs/research-sp72-sp-72-foundry-harness.json,2afe64289706eb948424989b2235de16a62d215c1acc6fb8f01581e957034d84,fe6bce66f7e531cd97173142359e54d1daf14c2f50249804aab4e50a20b5f995,"[""research/two-call-state/outputs/harness-gas.json"",""research/two-call-state/outputs/results.json"",""research/harness/hardware-detect/h1-m4-max.json""]","[""33f3afa66487d460c3dc07d57ec186529574d5a31ac27e2e3baa97e1042cf8b9"",""d3b8fd83db276eca533a314e13d2f3933e7a24a6e18061dbed36849687232a12"",""b7313d4950b91df216f9857a30e2958713b0c5967998ef96ea064f32a90b0a82""]","[""adc7844a7aab123d8f854272f8cdab480de12e3d310059eeeeb6b39a13d53b67"",""973327f17d021770057ad89ea8b866945eb974caba6af075535844fc90a2baa7"",""472d211cd75c3b63a3e66dfc3a1c942d2ce3ce090b4f126fe1b4d95f1a91144c""]"
v03-corpus-01,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-01.json,7de3a5a3b01e09ec06e9394ff4e46c9f5a3ca1adbec619a81f236c8f7561b69f,8a7f7d10f93db8ddc9f3933878bde4175e9d5c46ef1901851cc139050e2e8b8f,"[""research/candidates/v03-baseline/proofs/v03-corpus-01/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-01/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-01/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-01/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-01/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-01/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-01/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-01/part-b.calldata""]","[""d32d6bd78f570d022303179c3eb80c579b08b9cddad3bffc48de0b65e1a16f27"",""07a31b3f825e4651da4a087f1fb9fdba369e29354e4a2bee62d9d6d30845988e"",""048d9dc218d9be58221532a962c8d37d1e239d7177ded9d1a0154abb53da3541"",""fdd5b5cbb6e1d8fd2e964bf51911c91ab53513b1a37cda6849039fb76e497919"",""8a216406eb724deca1e2c72a3ae810e01fb2cc57ce3a63f0f1aad7217eef10fa"",""1eed9ea3f78bed45fe874d5411179d61012bcba95fb83861c81308cb46940a2c"",""402f198235760403ab2b898b56ffcccbd705d755c601a4867101beb8b762bdbc"",""ec0d1899c791209ae95dca1e10c7985b993d793dfaeee64ce795510ae5758681""]","[""d1bb06374a6419e22b03e5884f6a4332f1c67fa1591bb5bb442ca6e61ac94264"",""a297988f4ad4172540c9b80387096a8651e59482cbfaccd85287209af8a692f3"",""0623ff62f0b617365ed2df8c7b7ff28dee032c55f5127f45b2cf5868df2bc144"",""c0a4b2e3611d6ca2d5b033eda5dc5c2b6467f58d2d9e5b89625fbd1f5770e8bc"",""e6a0f993fa22973e31ec1273feddf497114feb716775aaea53b6d1654cf75f3b"",""1539e8c8cc45e8e059266d6118301277522294ebf6edb106620df5639378c976"",""f103c1749229031d31518236a713f455ca6d4aa8952910b37652080b8e3d8f23"",""4eda2f8bfda8eec30bb73d31a45b74c80d509d405e23524f6720a105f95e033e""]"
v03-corpus-02,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-02.json,d4fadf4db1338135df671adc937813c3db1b3bb60ca175b14e0a86a4525b0730,21b695f4a3e7eb6f799eab702d940a967d467a8998831ff85d45836c2afacc45,"[""research/candidates/v03-baseline/proofs/v03-corpus-02/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-02/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-02/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-02/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-02/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-02/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-02/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-02/part-b.calldata""]","[""2f10971b6bbacf34cbec90be715d5268f506b3db566e1b3fa934bfc3294c6e6f"",""80bc0a9a3d28b4ed2ea58374c3e83f02866129a481e0a935c15fc8951e62e7c9"",""7769e5ab3609c3e0d7c17bd43bb7f228312f8659cc39afd2417ee7e2d94879a8"",""5f73310e86ef29026b83b03ef7a015479ac71a1a064bbc939bc91f614d4ed086"",""f4934efa046e131225fa512db1513e08cbcc1564c463571a6898268d892e093e"",""d8983cd2ba70e01750fa09ac0c116441b627b09c398212e247c0ed8877735b19"",""2571f5c5a416341c2e6a3d5cc4cc6dc44e68336b9410a9cc26480fa5b72da371"",""4a9252435d1294f5b3764b3aa5d6134929f66f55f441227a26aa2820908450ea""]","[""95573baea013e25ba86fd3f1b51f10bd365866f270dc934a2515af71ab96cfc3"",""9d2cf3a3ca1ca9e668a7f20ea89cfedfe3b47176266fde0f3e5a475f00207f24"",""f1cab08f0cba032c6ddcf715709b2bbd94fe04112ed29d61da6dfe49217b1559"",""ecbbb4fc240d8cd80d38809b45e946db9c983bb3385512c80a2b12b1ddf12e62"",""91202e62eb32d8d0acdcfeeaab8aa2c1d57b1c9737fc08953cbe1a8547ef628d"",""ef231506a8b3e8ee8733ea4345464807e9ad2032a4aa92c819960387a6922427"",""708b8d38fd29972ff4a927c4a73679e1b90040bf6e1ff7bb052ad27a04663e9f"",""fada0e38dae3ce0fc0d47799ca33f78a4a8de4b0badf4dc43931001c87bb0425""]"
v03-corpus-03,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-03.json,518be01c67a084467baf64388d28522d77ac43d3afbf7b495abe5265b29e6842,cb845e6c4fe329e174b6b75d9f5a6127b648cea045dce03ef47dd4fc525d0dc4,"[""research/candidates/v03-baseline/proofs/v03-corpus-03/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-03/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-03/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-03/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-03/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-03/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-03/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-03/part-b.calldata""]","[""c8558275aaaa590a7e69edde6690b2f0f9d12067391cb40a2b77b7b0d856b0e3"",""a85b48d742722b69bfc4da3aceae7fca790240c792adc85f3fdb6a38e4cc5d25"",""107c5f3a0130bfc1e2f5d0698d379a37f9f338d34b47dbe4d9f4239590545e69"",""cfca88322dff471d9538e8522cab0ef0545927d7503b4321d235c8dede3bc96d"",""214f09da86afb4ce6d2779d5bbd23cb89c9a9969fce7fd975ec8eefddc02fd2d"",""9f2f7221dbcbd1ce369a8656d24c143b505258dd5c4dbd0e58e3227857f3b670"",""f13cf2a97b545ce2ff7151a95802a5f559a7458d1d012fe44a448220ca906044"",""de010d3caf2609968386d0e518a3dece6816866aa38a975edd7e38a45b383fb6""]","[""14d433b99ea9e56ff5a0e3af876300da37cbe0689528bc0d82d58662a2b65925"",""79bf421b7b685684fcdc4f799b711715913894f2bd59a862c3f7a473085b5bd5"",""03f2ccd9ea40a14fba87ce796e6dba3be979e2b180d45e8b161d1059ef65fa06"",""e2f008e42d4c48e5a60d7f1e7a7c8464c1e26125f35e6092e160991f1a829890"",""a9311cdbd9be9311520d66a6927608f8694bc155dec84c564a32787d9b898f01"",""00e77104337727fd80c27a85113bccdbd93d42f8cfc3472f405fbcbfdc407c33"",""bd9c9f2991ba8c0be07361260d76eae3c64bfe41a392f6967cc9108df0118358"",""db75d6e32b0cc9a684862ce7adbe6fcf1b28ac4de1335c6801fc46f2f06db691""]"
v03-corpus-04,C00/v03-baseline,SP-00,true,FAIL,SP-00 FAIL: 9/60 valid fresh part-A transactions exceed the EIP-7825 cap; pool internal CREATE gas exceeds the cap; the -1.036% Part-B total-gas delta lacks isolated attribution; top-level pool deployment and mined receipts remain NOT_EVALUATED.,research/runs/v03-corpus-04.json,b28d33a08403cba3e12b14cc79e7ce339a8b2da0ee1e967827e1885a2d97efff,d0ef87575ec059ac45958ef71dede9fbd662f54351efb5ff1787af3138f038c1,"[""research/candidates/v03-baseline/proofs/v03-corpus-04/statement.json"",""research/candidates/v03-baseline/proofs/v03-corpus-04/witness.json"",""research/candidates/v03-baseline/proofs/v03-corpus-04/derived-case.json"",""research/candidates/v03-baseline/proofs/v03-corpus-04/mapping.json"",""research/candidates/v03-baseline/proofs/v03-corpus-04/part-a.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-04/part-b.pqtc"",""research/candidates/v03-baseline/proofs/v03-corpus-04/part-a.calldata"",""research/candidates/v03-baseline/proofs/v03-corpus-04/part-b.calldata""]","[""0f88e3cbbae36a8af63f5c2d9ea2586f56805f25687b9e87a4c084ede696f85a"",""9beae8af9a0188542581b5129fbba4be813c4ce38eb1b478cbb1ee9066568729"",""4753d5933c1ac0a4db0ac628081a59053111f5c1f306586e14250a61c381ca78"",""af568e03350ebd925e1fa8c8427bef7c26662ffb0d35fb1a0e1fe9bfcd6521b2"",""6d888009905b664784b529dfa376d82a0ac6e996a8ec3963c5eb3b67bc55e9f5"",""ad446415736e38d83f9a10a610634b33ef5d6a2726c563e4b7c0effeac77dcf1"",""90ec8b2223804ca36d18b685c157dbecfcfd8410d4718f99b75200feca62eb63"",""669763475c1df57b8f0014d21c82d45a1e012e345451de680c1bbd3fe3ba65e0""]","[""7bc4c7dc47d6d2341d3f116969713baadb3a391d0318206d7613ffc1755cd933"",""07747763b2d2d543fe7e23374c564725f2556e312762b2f397e8d66a3c24c869"",""d6b04fd3b6ee3482ec2c361b56bbbe2797ddc9a919812ef467c5e0ae27d0e7b8"",""16867bf5dd58ab069fa7d42841e9c0e5038803e968738b3a5f3860e018b0908e"",""2bea152bf68cfe48a3df5b2f84f213c3fccf7cd937c86bbe2b3811f821d8ace6"",""c1b78e103466ca25b3945af0c26eb00125019d03c497658855aa788671cf3679"",""e523ac84a6c04db1d7c42c60744960dfa821637950fd608372f37ae0d91fcbdd"",""a96496a4c6018df6a07916235a846a6f487a12a8136fcd3b32de95910733681e""]"
