candidate_id,source_run_id,profile,term,model,formula_source,input_summary,classical_bits,quantum_bits,proven_or_conjectural,multi_target_count,binding,notes,artifact_path,artifact_sha256
C00/v03-baseline,v03-corpus-10,run:v03-corpus-10;artifact:research/runs/v03-corpus-10.json;sha256:c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-10,run:v03-corpus-10;artifact:research/runs/v03-corpus-10.json;sha256:c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-10,run:v03-corpus-10;artifact:research/runs/v03-corpus-10.json;sha256:c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-10.json,c80c5f6ba72f5d6977504d2c572fb027089f6b0940a1d68b077688df402dd538
C00/v03-baseline,v03-corpus-11,run:v03-corpus-11;artifact:research/runs/v03-corpus-11.json;sha256:b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-11,run:v03-corpus-11;artifact:research/runs/v03-corpus-11.json;sha256:b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-11,run:v03-corpus-11;artifact:research/runs/v03-corpus-11.json;sha256:b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-11.json,b73e102eca803dbbedfb60ca718b42f7156fa62d99b2475120aa807436670798
C00/v03-baseline,v03-corpus-12,run:v03-corpus-12;artifact:research/runs/v03-corpus-12.json;sha256:548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-12,run:v03-corpus-12;artifact:research/runs/v03-corpus-12.json;sha256:548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-12,run:v03-corpus-12;artifact:research/runs/v03-corpus-12.json;sha256:548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-12.json,548a37f2b5e6e4835122ff446e2c0ae0b30d2b2a74bd0dd85f16615b15d7c959
C00/v03-baseline,v03-corpus-13,run:v03-corpus-13;artifact:research/runs/v03-corpus-13.json;sha256:c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-13.json,c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e
C00/v03-baseline,v03-corpus-13,run:v03-corpus-13;artifact:research/runs/v03-corpus-13.json;sha256:c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-13.json,c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e
C00/v03-baseline,v03-corpus-13,run:v03-corpus-13;artifact:research/runs/v03-corpus-13.json;sha256:c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-13.json,c88c0096edbc3e9bcc1dd988b734c09163936cac4707c9944940c2e8414d6d0e
C00/v03-baseline,v03-corpus-14,run:v03-corpus-14;artifact:research/runs/v03-corpus-14.json;sha256:a349b99a4904889372c0eff4c52cdc718bf4bd017f44bb35588fc363b7619dc3,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-14.json,a349b99a4904889372c0eff4c52cdc718bf4bd017f44bb35588fc363b7619dc3
C00/v03-baseline,v03-corpus-14,run:v03-corpus-14;artifact:research/runs/v03-corpus-14.json;sha256:a349b99a4904889372c0eff4c52cdc718bf4bd017f44bb35588fc363b7619dc3,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-14.json,a349b99a4904889372c0eff4c52cdc718bf4bd017f44bb35588fc363b7619dc3
C00/v03-baseline,v03-corpus-14,run:v03-corpus-14;artifact:research/runs/v03-corpus-14.json;sha256:a349b99a4904889372c0eff4c52cdc718bf4bd017f44bb35588fc363b7619dc3,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-14.json,a349b99a4904889372c0eff4c52cdc718bf4bd017f44bb35588fc363b7619dc3
C00/v03-baseline,v03-corpus-15,run:v03-corpus-15;artifact:research/runs/v03-corpus-15.json;sha256:640e51a0548bafa3ffa0bf4aa5bc4a18bc5141b5147f3eac4f7f3b84c92470ac,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-15.json,640e51a0548bafa3ffa0bf4aa5bc4a18bc5141b5147f3eac4f7f3b84c92470ac
C00/v03-baseline,v03-corpus-15,run:v03-corpus-15;artifact:research/runs/v03-corpus-15.json;sha256:640e51a0548bafa3ffa0bf4aa5bc4a18bc5141b5147f3eac4f7f3b84c92470ac,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-15.json,640e51a0548bafa3ffa0bf4aa5bc4a18bc5141b5147f3eac4f7f3b84c92470ac
C00/v03-baseline,v03-corpus-15,run:v03-corpus-15;artifact:research/runs/v03-corpus-15.json;sha256:640e51a0548bafa3ffa0bf4aa5bc4a18bc5141b5147f3eac4f7f3b84c92470ac,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-15.json,640e51a0548bafa3ffa0bf4aa5bc4a18bc5141b5147f3eac4f7f3b84c92470ac
C00/v03-baseline,v03-corpus-16,run:v03-corpus-16;artifact:research/runs/v03-corpus-16.json;sha256:d429ebcaae0f0e6cde3bbaa44cc448cb40dd29fae5bd682d7e01b89407b04d67,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-16.json,d429ebcaae0f0e6cde3bbaa44cc448cb40dd29fae5bd682d7e01b89407b04d67
C00/v03-baseline,v03-corpus-16,run:v03-corpus-16;artifact:research/runs/v03-corpus-16.json;sha256:d429ebcaae0f0e6cde3bbaa44cc448cb40dd29fae5bd682d7e01b89407b04d67,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-16.json,d429ebcaae0f0e6cde3bbaa44cc448cb40dd29fae5bd682d7e01b89407b04d67
C00/v03-baseline,v03-corpus-16,run:v03-corpus-16;artifact:research/runs/v03-corpus-16.json;sha256:d429ebcaae0f0e6cde3bbaa44cc448cb40dd29fae5bd682d7e01b89407b04d67,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-16.json,d429ebcaae0f0e6cde3bbaa44cc448cb40dd29fae5bd682d7e01b89407b04d67
C00/v03-baseline,v03-corpus-17,run:v03-corpus-17;artifact:research/runs/v03-corpus-17.json;sha256:78b9d9a23d2ac9d79dea7163690959970d1636cb086446eece76768f73eaf7bd,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-17.json,78b9d9a23d2ac9d79dea7163690959970d1636cb086446eece76768f73eaf7bd
C00/v03-baseline,v03-corpus-17,run:v03-corpus-17;artifact:research/runs/v03-corpus-17.json;sha256:78b9d9a23d2ac9d79dea7163690959970d1636cb086446eece76768f73eaf7bd,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-17.json,78b9d9a23d2ac9d79dea7163690959970d1636cb086446eece76768f73eaf7bd
C00/v03-baseline,v03-corpus-17,run:v03-corpus-17;artifact:research/runs/v03-corpus-17.json;sha256:78b9d9a23d2ac9d79dea7163690959970d1636cb086446eece76768f73eaf7bd,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-17.json,78b9d9a23d2ac9d79dea7163690959970d1636cb086446eece76768f73eaf7bd
C00/v03-baseline,v03-corpus-18,run:v03-corpus-18;artifact:research/runs/v03-corpus-18.json;sha256:8edfbb5279a317292054f2060b0506bde852a330e96b933d18d9f5799bb7f28b,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-18.json,8edfbb5279a317292054f2060b0506bde852a330e96b933d18d9f5799bb7f28b
C00/v03-baseline,v03-corpus-18,run:v03-corpus-18;artifact:research/runs/v03-corpus-18.json;sha256:8edfbb5279a317292054f2060b0506bde852a330e96b933d18d9f5799bb7f28b,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-18.json,8edfbb5279a317292054f2060b0506bde852a330e96b933d18d9f5799bb7f28b
C00/v03-baseline,v03-corpus-18,run:v03-corpus-18;artifact:research/runs/v03-corpus-18.json;sha256:8edfbb5279a317292054f2060b0506bde852a330e96b933d18d9f5799bb7f28b,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-18.json,8edfbb5279a317292054f2060b0506bde852a330e96b933d18d9f5799bb7f28b
C00/v03-baseline,v03-corpus-19,run:v03-corpus-19;artifact:research/runs/v03-corpus-19.json;sha256:25ac8388cf676b3df984d7559715db6ff6f37a1f9a9675f9f2fdb99fb09a494a,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-19.json,25ac8388cf676b3df984d7559715db6ff6f37a1f9a9675f9f2fdb99fb09a494a
C00/v03-baseline,v03-corpus-19,run:v03-corpus-19;artifact:research/runs/v03-corpus-19.json;sha256:25ac8388cf676b3df984d7559715db6ff6f37a1f9a9675f9f2fdb99fb09a494a,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-19.json,25ac8388cf676b3df984d7559715db6ff6f37a1f9a9675f9f2fdb99fb09a494a
C00/v03-baseline,v03-corpus-19,run:v03-corpus-19;artifact:research/runs/v03-corpus-19.json;sha256:25ac8388cf676b3df984d7559715db6ff6f37a1f9a9675f9f2fdb99fb09a494a,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-19.json,25ac8388cf676b3df984d7559715db6ff6f37a1f9a9675f9f2fdb99fb09a494a
C00/v03-baseline,v03-corpus-20,run:v03-corpus-20;artifact:research/runs/v03-corpus-20.json;sha256:76c6552089598478ba37a7dbbf80ac3ad1fc360425ea866ebf7e0cf07f745fd7,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-20.json,76c6552089598478ba37a7dbbf80ac3ad1fc360425ea866ebf7e0cf07f745fd7
C00/v03-baseline,v03-corpus-20,run:v03-corpus-20;artifact:research/runs/v03-corpus-20.json;sha256:76c6552089598478ba37a7dbbf80ac3ad1fc360425ea866ebf7e0cf07f745fd7,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-20.json,76c6552089598478ba37a7dbbf80ac3ad1fc360425ea866ebf7e0cf07f745fd7
C00/v03-baseline,v03-corpus-20,run:v03-corpus-20;artifact:research/runs/v03-corpus-20.json;sha256:76c6552089598478ba37a7dbbf80ac3ad1fc360425ea866ebf7e0cf07f745fd7,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-20.json,76c6552089598478ba37a7dbbf80ac3ad1fc360425ea866ebf7e0cf07f745fd7
C00/v03-baseline,v03-corpus-21,run:v03-corpus-21;artifact:research/runs/v03-corpus-21.json;sha256:c8d408faca0b1312f431ce5480337785fb6d8830059eea5e08080f8dc68e9046,FRI random-words,random-words,research/security-model/v03-q32.json,,107,107,CONJECTURAL,,false,"Exact generated classical result: 107.997888224 bits | Exact generated quantum result: 107.997888224 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Random-words does not model the batched-opening proximity term; num_batched_functions is ignored by the pinned conjectural path. Actual num_batched_functions=210; this result is optimistic. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-21.json,c8d408faca0b1312f431ce5480337785fb6d8830059eea5e08080f8dc68e9046
C00/v03-baseline,v03-corpus-21,run:v03-corpus-21;artifact:research/runs/v03-corpus-21.json;sha256:c8d408faca0b1312f431ce5480337785fb6d8830059eea5e08080f8dc68e9046,FRI list-decoding regime,ldr,research/security-model/v03-q32.json,,56,56,PROVEN,,true,"Exact generated classical result: 56.201226486 bits | Exact generated quantum result: 56.201226486 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | Pinned implementation keeps only the BCHKS25 dominant term; documented subdominant terms are omitted as negligible. | Requires mutual correlated agreement up to the Johnson bound, as stated by pinned security/src/assumption.rs:45-50. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-21.json,c8d408faca0b1312f431ce5480337785fb6d8830059eea5e08080f8dc68e9046
C00/v03-baseline,v03-corpus-21,run:v03-corpus-21;artifact:research/runs/v03-corpus-21.json;sha256:c8d408faca0b1312f431ce5480337785fb6d8830059eea5e08080f8dc68e9046,FRI unique-decoding regime,udr,research/security-model/v03-q32.json,,45,37,PROVEN,,false,"Exact generated classical result: 45.190582247 bits | Exact generated quantum result: 37.190582247 bits | Already included in fri-commit-phase; informational row, not an independent binding term. | Already included in fri-query-phase; informational row, not an independent binding term. | This generic cap is not a structural analysis or a complete Fiat-Shamir/QROM composition theorem.",research/runs/v03-corpus-21.json,c8d408faca0b1312f431ce5480337785fb6d8830059eea5e08080f8dc68e9046
