profile_id,candidate_id,formula_version,regime,adversary,batch_epsilon,conditions,m,alpha,gamma,list_size,rho,k,n,proximity_valid,strict_degree_gap,m_in_pinned_range,epsilon_dominant,epsilon_subdominant_linear,epsilon_subdominant_constant,epsilon_full,fri_commit_linear_bits,fri_commit_n_over_q_bits,air_rlc,deep_ali,fri_query,fri_commit,challenge_cap,mmcs_cap,batch,minimum_bits,error_sum_bits
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",26,0.2548076923076923,0.7451923076923077,106.0,0.0625,512,8192,True,1573.3846153846152,True,4567809971541.333,647089.2307692308,106.0,4567810618736.563,77.94536002349533,98.27190344595036,103.0601912508908,101.26996776895695,79.12061643449258,93.94536002349533,120.0,128.0,70.23800109582427,70.23800109582427,70.2349476073095
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",26,0.2548076923076923,0.7451923076923077,106.0,0.0625,512,8192,True,1573.3846153846152,True,4567809971541.333,647089.2307692308,106.0,4567810618736.563,77.94536002349533,98.27190344595036,103.0601912508908,101.26996776895695,79.12061643449258,93.94536002349533,120.0,128.0,70.23800089141444,70.23800089141444,70.23494740333184
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",26,0.2548076923076923,0.7451923076923077,106.0,0.0625,512,8192,True,1573.3846153846152,True,4567809971541.333,647089.2307692308,106.0,4567810618736.563,77.94536002349533,98.27190344595036,103.0601912508908,101.26996776895695,71.12061643449258,85.94536002349533,120.0,128.0,70.23800109582427,70.23800109582427,69.61282227786576
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",26,0.2548076923076923,0.7451923076923077,106.0,0.0625,512,8192,True,1573.3846153846152,True,4567809971541.333,647089.2307692308,106.0,4567810618736.563,77.94536002349533,98.27190344595036,103.0601912508908,101.26996776895695,71.12061643449258,85.94536002349533,120.0,128.0,70.23800089141444,70.23800089141444,69.61282214533881
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",27,0.25462962962962965,0.7453703703703703,110.0,0.0625,512,8192,True,1571.925925925926,True,5497207466666.667,671668.1481481481,110.0,5497208138444.815,77.67816375679544,98.2184641869889,103.00675199192933,101.21652850999548,79.15288923644188,93.67816375679544,120.0,128.0,69.97080480101698,69.97080480101698,69.96832317307377
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",27,0.25462962962962965,0.7453703703703703,110.0,0.0625,512,8192,True,1571.925925925926,True,5497207466666.667,671668.1481481481,110.0,5497208138444.815,77.67816375679544,98.2184641869889,103.00675199192933,101.21652850999548,79.15288923644188,93.67816375679544,120.0,128.0,69.97080462471456,69.97080462471456,69.96832299707434
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",27,0.25462962962962965,0.7453703703703703,110.0,0.0625,512,8192,True,1571.925925925926,True,5497207466666.667,671668.1481481481,110.0,5497208138444.815,77.67816375679544,98.2184641869889,103.00675199192933,101.21652850999548,71.15288923644188,85.67816375679544,120.0,128.0,69.97080480101698,69.97080480101698,69.44400182879978
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",27,0.25462962962962965,0.7453703703703703,110.0,0.0625,512,8192,True,1571.925925925926,True,5497207466666.667,671668.1481481481,110.0,5497208138444.815,77.67816375679544,98.2184641869889,103.00675199192933,101.21652850999548,71.15288923644188,85.67816375679544,120.0,128.0,69.97080462471456,69.97080462471456,69.44400170642984
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",28,0.2544642857142857,0.7455357142857143,114.0,0.0625,512,8192,True,1570.5714285714284,True,6572081774592.0,696246.8571428572,114.0,6572082470952.857,77.4205122770332,98.16693388634882,102.95522169128925,101.1649982093554,79.1828770525716,93.4205122770332,120.0,128.0,69.71315329781658,69.71315329781658,69.71111991025269
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",28,0.2544642857142857,0.7455357142857143,114.0,0.0625,512,8192,True,1570.5714285714284,True,6572081774592.0,696246.8571428572,114.0,6572082470952.857,77.4205122770332,98.16693388634882,102.95522169128925,101.1649982093554,79.1828770525716,93.4205122770332,120.0,128.0,69.71315314495232,69.71315314495232,69.71111975760374
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",28,0.2544642857142857,0.7455357142857143,114.0,0.0625,512,8192,True,1570.5714285714284,True,6572081774592.0,696246.8571428572,114.0,6572082470952.857,77.4205122770332,98.16693388634882,102.95522169128925,101.1649982093554,71.1828770525716,85.4205122770332,120.0,128.0,69.71315329781658,69.71315329781658,69.26841190757204
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",28,0.2544642857142857,0.7455357142857143,114.0,0.0625,512,8192,True,1570.5714285714284,True,6572081774592.0,696246.8571428572,114.0,6572082470952.857,77.4205122770332,98.16693388634882,102.95522169128925,101.1649982093554,71.1828770525716,85.4205122770332,120.0,128.0,69.71315314495232,69.71315314495232,69.26841179526022
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",29,0.2543103448275862,0.7456896551724138,118.0,0.0625,512,8192,True,1569.310344827586,True,7808879809877.333,720825.3793103448,118.0,7808880530820.712,77.17174712071724,98.11718085115172,102.90546865609215,101.1152451741583,79.2108142645034,93.17174712071724,120.0,128.0,69.46438812183106,69.46438812183106,69.46270938508628
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",29,0.2543103448275862,0.7456896551724138,118.0,0.0625,512,8192,True,1569.310344827586,True,7808879809877.333,720825.3793103448,118.0,7808880530820.712,77.17174712071724,98.11718085115172,102.90546865609215,101.1152451741583,79.2108142645034,93.17174712071724,120.0,128.0,69.46438798863636,69.46438798863636,69.46270925204648
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",29,0.2543103448275862,0.7456896551724138,118.0,0.0625,512,8192,True,1569.310344827586,True,7808879809877.333,720825.3793103448,118.0,7808880530820.712,77.17174712071724,98.11718085115172,102.90546865609215,101.1152451741583,71.2108142645034,85.17174712071724,120.0,128.0,69.46438812183106,69.46438812183106,69.08803342888775
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",29,0.2543103448275862,0.7456896551724138,118.0,0.0625,512,8192,True,1569.310344827586,True,7808879809877.333,720825.3793103448,118.0,7808880530820.712,77.17174712071724,98.11718085115172,102.90546865609215,101.1152451741583,71.2108142645034,85.17174712071724,120.0,128.0,69.46438798863636,69.46438798863636,69.08803332627699
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",30,0.25416666666666665,0.7458333333333333,122.0,0.0625,512,8192,True,1568.1333333333332,True,9225243863722.666,745403.7333333334,122.0,9225244609248.398,76.93127569631727,98.06908656295067,102.85737436789111,101.06715088595726,79.23690425746022,92.93127569631727,120.0,128.0,69.22391668082585,69.22391668082585,69.22252099472269
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",30,0.25416666666666665,0.7458333333333333,122.0,0.0625,512,8192,True,1568.1333333333332,True,9225243863722.666,745403.7333333334,122.0,9225244609248.398,76.93127569631727,98.06908656295067,102.85737436789111,101.06715088595726,79.23690425746022,92.93127569631727,120.0,128.0,69.22391656423639,69.22391656423639,69.22252087824596
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",30,0.25416666666666665,0.7458333333333333,122.0,0.0625,512,8192,True,1568.1333333333332,True,9225243863722.666,745403.7333333334,122.0,9225244609248.398,76.93127569631727,98.06908656295067,102.85737436789111,101.06715088595726,71.23690425746022,84.93127569631727,120.0,128.0,69.22391668082585,69.22391668082585,68.90455515429869
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",30,0.25416666666666665,0.7458333333333333,122.0,0.0625,512,8192,True,1568.1333333333332,True,9225243863722.666,745403.7333333334,122.0,9225244609248.398,76.93127569631727,98.06908656295067,102.85737436789111,101.06715088595726,71.23690425746022,84.93127569631727,120.0,128.0,69.22391656423639,69.22391656423639,68.90455506086104
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",31,0.2540322580645161,0.7459677419354839,126.0,0.0625,512,8192,True,1567.032258064516,True,10840053547008.0,769981.935483871,126.0,10840054317115.936,76.69856278072845,98.02254397701364,102.81083178195408,101.02060830002023,79.26132438038269,92.69856278072845,120.0,128.0,68.99120375114069,68.99120375114069,68.9900358026912
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",31,0.2540322580645161,0.7459677419354839,126.0,0.0625,512,8192,True,1567.032258064516,True,10840053547008.0,769981.935483871,126.0,10840054317115.936,76.69856278072845,98.02254397701364,102.81083178195408,101.02060830002023,79.26132438038269,92.69856278072845,120.0,128.0,68.99120364864757,68.99120364864757,68.99003570028101
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",31,0.2540322580645161,0.7459677419354839,126.0,0.0625,512,8192,True,1567.032258064516,True,10840053547008.0,769981.935483871,126.0,10840054317115.936,76.69856278072845,98.02254397701364,102.81083178195408,101.02060830002023,71.26132438038269,84.69856278072845,120.0,128.0,68.99120375114069,68.99120375114069,68.71938220457521
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",31,0.2540322580645161,0.7459677419354839,126.0,0.0625,512,8192,True,1567.032258064516,True,10840053547008.0,769981.935483871,126.0,10840054317115.936,76.69856278072845,98.02254397701364,102.81083178195408,101.02060830002023,71.26132438038269,84.69856278072845,120.0,128.0,68.99120364864757,68.99120364864757,68.71938211968292
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",32,0.25390625,0.74609375,130.0,0.0625,512,8192,True,1566.0,True,12673467733333.334,794560.0,130.0,12673468528023.334,76.47312334511467,97.97745608748511,102.76574389242555,100.9755204104917,79.28422998308946,92.47312334511467,120.0,128.0,68.765764303498,68.765764303498,68.76478097297988
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",32,0.25390625,0.74609375,130.0,0.0625,512,8192,True,1566.0,True,12673467733333.334,794560.0,130.0,12673468528023.334,76.47312334511467,97.97745608748511,102.76574389242555,100.9755204104917,79.28422998308946,92.47312334511467,120.0,128.0,68.76576421303379,68.76576421303379,68.76478088257731
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",32,0.25390625,0.74609375,130.0,0.0625,512,8192,True,1566.0,True,12673467733333.334,794560.0,130.0,12673468528023.334,76.47312334511467,97.97745608748511,102.76574389242555,100.9755204104917,71.28422998308946,84.47312334511467,120.0,128.0,68.765764303498,68.765764303498,68.53365965892738
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",32,0.25390625,0.74609375,130.0,0.0625,512,8192,True,1566.0,True,12673467733333.334,794560.0,130.0,12673468528023.334,76.47312334511467,97.97745608748511,102.76574389242555,100.9755204104917,71.28422998308946,84.47312334511467,120.0,128.0,68.76576421303379,68.76576421303379,68.53365958190687
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",33,0.2537878787878788,0.7462121212121212,134.0,0.0625,512,8192,True,1565.030303030303,True,14746966502058.666,819137.9393939395,134.0,14746967321330.605,76.25451646828296,97.93373471005579,102.72202251499623,100.93179903306238,79.3057577248218,92.25451646828296,120.0,128.0,68.54715741635141,68.54715741635141,68.54632480388565
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",33,0.2537878787878788,0.7462121212121212,134.0,0.0625,512,8192,True,1565.030303030303,True,14746966502058.666,819137.9393939395,134.0,14746967321330.605,76.25451646828296,97.93373471005579,102.72202251499623,100.93179903306238,79.3057577248218,92.25451646828296,120.0,128.0,68.54715733620208,68.54715733620208,68.54632472378256
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",33,0.2537878787878788,0.7462121212121212,134.0,0.0625,512,8192,True,1565.030303030303,True,14746966502058.666,819137.9393939395,134.0,14746967321330.605,76.25451646828296,97.93373471005579,102.72202251499623,100.93179903306238,71.3057577248218,84.25451646828296,120.0,128.0,68.54715741635141,68.54715741635141,68.3483036504635
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",33,0.2537878787878788,0.7462121212121212,134.0,0.0625,512,8192,True,1565.030303030303,True,14746966502058.666,819137.9393939395,134.0,14746967321330.605,76.25451646828296,97.93373471005579,102.72202251499623,100.93179903306238,71.3057577248218,84.25451646828296,120.0,128.0,68.54715733620208,68.54715733620208,68.34830358063401
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",34,0.2536764705882353,0.7463235294117647,138.0,0.0625,512,8192,True,1564.1176470588234,True,17083393081344.0,843715.7647058824,138.0,17083393925197.766,76.04234014556674,97.89129944373539,102.67958724867583,100.88936376674198,79.32602830310945,92.04234014556674,120.0,128.0,68.33498108474943,68.33498108474943,68.33427232724554
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",34,0.2536764705882353,0.7463235294117647,138.0,0.0625,512,8192,True,1564.1176470588234,True,17083393081344.0,843715.7647058824,138.0,17083393925197.766,76.04234014556674,97.89129944373539,102.67958724867583,100.88936376674198,79.32602830310945,92.04234014556674,120.0,128.0,68.33498101348586,68.33498101348586,68.33427225601697
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",34,0.2536764705882353,0.7463235294117647,138.0,0.0625,512,8192,True,1564.1176470588234,True,17083393081344.0,843715.7647058824,138.0,17083393925197.766,76.04234014556674,97.89129944373539,102.67958724867583,100.88936376674198,71.32602830310945,84.04234014556674,120.0,128.0,68.33498108474943,68.33498108474943,68.16403463008454
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",34,0.2536764705882353,0.7463235294117647,138.0,0.0625,512,8192,True,1564.1176470588234,True,17083393081344.0,843715.7647058824,138.0,17083393925197.766,76.04234014556674,97.89129944373539,102.67958724867583,100.88936376674198,71.32602830310945,84.04234014556674,120.0,128.0,68.33498101348586,68.33498101348586,68.16403456678398
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",35,0.25357142857142856,0.7464285714285714,142.0,0.0625,512,8192,True,1563.2571428571428,True,19706995791189.332,868293.4857142858,142.0,19706996659624.816,75.83622683962197,97.85007678100888,102.63836458594932,100.84814110401547,79.3451487180891,91.83622683962197,120.0,128.0,68.12886777111686,68.12886777111686,68.12826142320382
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",35,0.25357142857142856,0.7464285714285714,142.0,0.0625,512,8192,True,1563.2571428571428,True,19706995791189.332,868293.4857142858,142.0,19706996659624.816,75.83622683962197,97.85007678100888,102.63836458594932,100.84814110401547,79.3451487180891,91.83622683962197,120.0,128.0,68.12886770754109,68.12886770754109,68.12826135965477
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",35,0.25357142857142856,0.7464285714285714,142.0,0.0625,512,8192,True,1563.2571428571428,True,19706995791189.332,868293.4857142858,142.0,19706996659624.816,75.83622683962197,97.85007678100888,102.63836458594932,100.84814110401547,71.3451487180891,83.83622683962197,120.0,128.0,68.12886777111686,68.12886777111686,67.98140947218948
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",35,0.25357142857142856,0.7464285714285714,142.0,0.0625,512,8192,True,1563.2571428571428,True,19706995791189.332,868293.4857142858,142.0,19706996659624.816,75.83622683962197,97.85007678100888,102.63836458594932,100.84814110401547,71.3451487180891,83.83622683962197,120.0,128.0,68.12886770754109,68.12886770754109,67.98140941479076
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",36,0.2534722222222222,0.7465277777777778,146.0,0.0625,512,8192,True,1562.4444444444443,True,22643469986474.668,892871.1111111111,146.0,22643470879491.777,75.63583964942381,97.80999934163354,102.59828714657398,100.80806366464013,79.36321416199345,91.63583964942381,120.0,128.0,67.92848057424018,67.92848057424018,67.92795939603214
R2-C0-q32-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",36,0.2534722222222222,0.7465277777777778,146.0,0.0625,512,8192,True,1562.4444444444443,True,22643469986474.668,892871.1111111111,146.0,22643470879491.777,75.63583964942381,97.80999934163354,102.59828714657398,100.80806366464013,79.36321416199345,91.63583964942381,120.0,128.0,67.92848051734293,67.92848051734293,67.92795933915545
