profile_id,candidate_id,formula_version,regime,adversary,batch_epsilon,conditions,m,alpha,gamma,list_size,rho,k,n,proximity_valid,strict_degree_gap,m_in_pinned_range,epsilon_dominant,epsilon_subdominant_linear,epsilon_subdominant_constant,epsilon_full,fri_commit_linear_bits,fri_commit_n_over_q_bits,air_rlc,deep_ali,fri_query,fri_commit,challenge_cap,mmcs_cap,batch,minimum_bits,error_sum_bits,objective,udr_bits
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.84019036249009,84.84019036249009,84.84018747461647,fri-only,74.381164494
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.84019036249009,84.84019036249009,84.84018747461647,full-minimum,74.381164494
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.84019036249009,84.84019036249009,84.84018747461647,full-error-sum,74.381164494
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.84082875835226,84.84082875835226,84.84079899868841,fri-only,66.381164494
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.84082875835226,84.84082875835226,84.84079899868841,full-minimum,66.381164494
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.84082875835226,84.84082875835226,84.84079899868841,full-error-sum,66.381164494
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.84019036249009,84.84019036249009,84.8401606159919,fri-only,66.381164494
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.84019036249009,84.84019036249009,84.8401606159919,full-minimum,66.381164494
R2-C0-q64-declared,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.84019036249009,84.84019036249009,84.8401606159919,full-error-sum,66.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.1862441166979,84.1862441166979,84.18624228133942,fri-only,74.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.1862441166979,84.1862441166979,84.18624228133942,full-minimum,74.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.1862441166979,84.1862441166979,84.18624228133942,full-error-sum,74.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.18560572083572,84.18560572083572,84.1856038862892,fri-only,74.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.18560572083572,84.18560572083572,84.1856038862892,full-minimum,74.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,84.18560572083572,84.18560572083572,84.1856038862892,full-error-sum,74.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.1862441166979,84.1862441166979,84.18622521155157,fri-only,66.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.1862441166979,84.1862441166979,84.18622521155157,full-minimum,66.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.1862441166979,84.1862441166979,84.18622521155157,full-error-sum,66.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.18560572083572,84.18560572083572,84.18558682405306,fri-only,66.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.18560572083572,84.18560572083572,84.18558682405306,full-minimum,66.381164494
R2-C0-q64-base_columns,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,84.18560572083572,84.18560572083572,84.18558682405306,full-error-sum,66.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,83.5175207541862,83.5175207541862,83.51751959962962,fri-only,74.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,83.5175207541862,83.5175207541862,83.51751959962962,full-minimum,74.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,83.5175207541862,83.5175207541862,83.51751959962962,full-error-sum,74.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,83.51688235832403,83.51688235832403,83.51688120427823,fri-only,74.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,83.51688235832403,83.51688235832403,83.51688120427823,full-minimum,74.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,129.76688503446732,108.54754949457097,120.0,128.0,83.51688235832403,83.51688235832403,83.51688120427823,full-error-sum,74.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,83.5175207541862,83.5175207541862,83.51750886162738,fri-only,66.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,83.5175207541862,83.5175207541862,83.51750886162738,full-minimum,66.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,83.5175207541862,83.5175207541862,83.51750886162738,full-error-sum,66.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,83.51688235832403,83.51688235832403,83.51687047102651,fri-only,66.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,83.51688235832403,83.51688235832403,83.51687047102651,full-minimum,66.381164494
R2-C0-q64-reduction_terms,R2-C0,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",3,0.2916666666666667,0.7083333333333333,14.0,0.0625,512,8192,True,1875.3333333333335,True,183577258.66666666,81237.33333333333,14.0,183658510.0,92.54754949457097,101.19246897845596,105.98075678339639,104.19053330146255,121.76688503446732,100.54754949457097,120.0,128.0,83.51688235832403,83.51688235832403,83.51687047102651,full-error-sum,66.381164494
R2-C1-q32-declared,R2-C1,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",94,0.25132978723404253,0.7486702127659575,378.0,0.0625,16384,262144,True,49498.595744680846,True,8.42922563815342e+16,74186054.80851065,378.0,8.429225645572064e+16,63.773750378346065,91.43775207234461,101.05837920870766,95.1157766487886,79.75508567861007,79.77375037834607,120.0,128.0,57.23459156850776,57.23459156850776,57.23459109200517,fri-only,45.20085758
R2-C1-q32-declared,R2-C1,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",6,0.2708333333333333,0.7291666666666667,26.0,0.0625,16384,262144,True,54611.33333333333,True,129776309589.33333,4969813.333333334,26.0,129781279428.66666,83.08270866244933,95.29955477842458,104.92018191478765,98.97757935486858,76.30472904256206,99.08270866244933,120.0,128.0,76.54360509890768,76.30472904256206,75.41922845513616,full-minimum,45.20085758
R2-C1-q32-declared,R2-C1,r2-full-objective-v1,conditional-Johnson,classical,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",6,0.2708333333333333,0.7291666666666667,26.0,0.0625,16384,262144,True,54611.33333333333,True,129776309589.33333,4969813.333333334,26.0,129781279428.66666,83.08270866244933,95.29955477842458,104.92018191478765,98.97757935486858,76.30472904256206,99.08270866244933,120.0,128.0,76.54360509890768,76.30472904256206,75.41922845513616,full-error-sum,45.20085758
R2-C1-q32-declared,R2-C1,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",94,0.25132978723404253,0.7486702127659575,378.0,0.0625,16384,262144,True,49498.595744680846,True,8.42922563815342e+16,74186054.80851065,378.0,8.429225645572064e+16,63.773750378346065,91.43775207234461,101.05837920870766,95.1157766487886,79.75508567861007,79.77375037834607,120.0,128.0,57.234591567238034,57.234591567238034,57.23459109073544,fri-only,45.20085758
R2-C1-q32-declared,R2-C1,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",6,0.2708333333333333,0.7291666666666667,26.0,0.0625,16384,262144,True,54611.33333333333,True,129776309589.33333,4969813.333333334,26.0,129781279428.66666,83.08270866244933,95.29955477842458,104.92018191478765,98.97757935486858,76.30472904256206,99.08270866244933,120.0,128.0,76.54354985134131,76.30472904256206,75.41920311280526,full-minimum,45.20085758
R2-C1-q32-declared,R2-C1,r2-full-objective-v1,conditional-Johnson,classical,full,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",6,0.2708333333333333,0.7291666666666667,26.0,0.0625,16384,262144,True,54611.33333333333,True,129776309589.33333,4969813.333333334,26.0,129781279428.66666,83.08270866244933,95.29955477842458,104.92018191478765,98.97757935486858,76.30472904256206,99.08270866244933,120.0,128.0,76.54354985134131,76.30472904256206,75.41920311280526,full-error-sum,45.20085758
R2-C1-q32-declared,R2-C1,r2-full-objective-v1,conditional-Johnson,quantum_grinding_only,dominant,"[""Johnson mutual correlated agreement at the same radius for all terms"", ""Theorem parameter must match actual PCS batching objects"", ""No complete Fiat-Shamir/QROM, MMCS structural or hiding composition proof"", ""Probability-sum and full-epsilon columns are arithmetic sensitivities, not replacement theorems""]",94,0.25132978723404253,0.7486702127659575,378.0,0.0625,16384,262144,True,49498.595744680846,True,8.42922563815342e+16,74186054.80851065,378.0,8.429225645572064e+16,63.773750378346065,91.43775207234461,101.05837920870766,95.1157766487886,71.75508567861007,71.77375037834607,120.0,128.0,57.23459156850776,57.23459156850776,57.23446959045794,fri-only,37.20085758
